"No.","Time","Source","Destination","Protocol","Length","Info"
"446176","4330.658414","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1088, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"446244","4332.161542","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2579, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"446251","4332.192462","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2580, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"446412","4335.655527","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2600, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"448742","4377.642377","76:4a:38:f6:7b:28","Broadcast","802.11","123","Probe Request, SN=1524, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"451709","4396.701994","da:c4:ae:bc:a1:67","Broadcast","802.11","82","Probe Request, SN=2926, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"451710","4396.702459","da:c4:ae:bc:a1:67","Broadcast","802.11","82","Probe Request, SN=2927, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"452055","4406.833195","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1126, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"452062","4406.862960","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1127, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"454896","4434.152171","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=2546, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"460442","4483.762031","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1178, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"460449","4483.794710","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1179, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"460701","4487.229672","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1218, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"460707","4487.263690","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1219, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"460844","4490.571668","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=1717, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"460845","4490.587594","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=1718, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"461019","4492.977404","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=589, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"461635","4502.989828","5a:f5:fb:e2:a0:8f","Broadcast","802.11","156","Probe Request, SN=457, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"461645","4503.001325","5a:f5:fb:e2:a0:8f","Broadcast","802.11","156","Probe Request, SN=458, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"461661","4503.185151","fa:3f:92:eb:a5:52","Broadcast","802.11","156","Probe Request, SN=909, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"461698","4503.476628","d6:14:2a:56:87:61","Broadcast","802.11","156","Probe Request, SN=1737, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"470268","4557.598479","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1230, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"470280","4557.633187","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1231, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"470974","4560.375649","c6:f9:b7:22:fa:92","Broadcast","802.11","202","Probe Request, SN=3332, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"470999","4560.594393","c6:f9:b7:22:fa:92","Broadcast","802.11","202","Probe Request, SN=3342, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"471012","4560.727545","c6:f9:b7:22:fa:92","Broadcast","802.11","202","Probe Request, SN=3348, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"471023","4560.739508","c6:f9:b7:22:fa:92","Broadcast","802.11","202","Probe Request, SN=3351, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"471638","4563.019809","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1266, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"471657","4563.080803","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=799, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"472106","4565.673607","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2605, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"472114","4565.707390","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2606, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"472274","4568.100781","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1759, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472281","4568.116674","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1760, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472335","4569.031537","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1780, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472340","4569.110516","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1781, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472347","4569.126357","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1782, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472366","4569.447551","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2623, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"472389","4569.777439","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2626, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"472686","4575.780376","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1803, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472693","4575.796312","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1804, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472790","4579.769189","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1821, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472797","4579.784985","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1822, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472904","4580.909695","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1846, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472910","4580.988727","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1847, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"472917","4581.004723","a2:34:0b:46:0e:c8","Broadcast","802.11","169","Probe Request, SN=1848, FN=0, Flags=........C, SSID=""INGRAM-pokoj"""
"473231","4586.802443","da:d2:e7:db:49:b1","Broadcast","802.11","133","Probe Request, SN=2844, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"473248","4587.108844","da:d2:e7:db:49:b1","Broadcast","802.11","133","Probe Request, SN=2850, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"483710","4640.661323","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1308, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"483722","4640.694897","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1309, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"484031","4645.206459","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1344, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"484036","4645.241217","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1345, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"484064","4645.502611","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1348, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"485389","4669.934351","1a:1f:5f:8f:88:f3","Broadcast","802.11","123","Probe Request, SN=556, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"485398","4669.945818","1a:1f:5f:8f:88:f3","Broadcast","802.11","123","Probe Request, SN=557, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"485621","4673.698666","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=1130, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"485622","4673.718439","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=1131, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"485877","4678.905260","d2:4b:d1:07:0f:d2","Broadcast","802.11","156","Probe Request, SN=2957, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"485888","4678.917704","d2:4b:d1:07:0f:d2","Broadcast","802.11","156","Probe Request, SN=2958, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"486269","4683.763820","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=1163, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"488231","4717.316501","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1360, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"488238","4717.350831","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1361, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"490248","4722.804461","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1398, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"490407","4723.251611","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1401, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"497023","4744.103518","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=1346, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"497029","4744.124567","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=1347, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"498890","4754.187252","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=1377, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"506187","4790.777792","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=2000, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"506188","4790.793801","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=2001, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"506821","4793.746945","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1413, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"506829","4793.779518","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1414, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"507314","4796.578252","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1449, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"507429","4797.148143","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1453, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"507616","4798.967042","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2631, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"507618","4799.000357","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2632, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"508012","4804.360816","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2649, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"508018","4804.393211","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2650, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"508040","4804.687429","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2652, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"508438","4814.291740","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=1557, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"509780","4834.399299","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=1617, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"510388","4846.414446","SagemcomBroa_d7:48:32","Broadcast","802.11","291","Probe Request, SN=3259, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"511829","4867.195944","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1491, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"511836","4867.229471","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1492, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"512980","4872.929654","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1527, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"513010","4873.257105","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1532, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"513066","4874.890433","22:15:b5:32:77:51","Broadcast","802.11","156","Probe Request, SN=1775, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"513079","4874.903470","22:15:b5:32:77:51","Broadcast","802.11","156","Probe Request, SN=1776, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"515147","4904.478263","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=1829, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"515784","4917.644817","8e:05:6f:27:d5:f2","Broadcast","802.11","123","Probe Request, SN=1202, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"515793","4917.656619","8e:05:6f:27:d5:f2","Broadcast","802.11","123","Probe Request, SN=1203, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"516320","4927.977019","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1543, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"516327","4928.011495","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1544, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"516646","4933.244255","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1584, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"521077","5003.816060","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2657, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"521084","5003.848757","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2658, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"521402","5009.054801","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1621, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"521409","5009.074518","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1622, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"522016","5016.182899","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1658, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"522111","5017.205796","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1661, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"522529","5026.790061","96:53:91:4e:e4:23","Broadcast","802.11","156","Probe Request, SN=1456, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"522540","5026.802267","96:53:91:4e:e4:23","Broadcast","802.11","156","Probe Request, SN=1457, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"522711","5029.942330","36:77:89:37:44:e1","Broadcast","802.11","123","Probe Request, SN=3248, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"522720","5029.953811","36:77:89:37:44:e1","Broadcast","802.11","123","Probe Request, SN=3249, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"529892","5088.463850","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1673, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"529911","5088.496769","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1674, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"530089","5091.004090","a2:34:0b:46:0e:c8","Broadcast","802.11","144","Probe Request, SN=112, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"530251","5092.401389","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1701, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"530356","5094.295270","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1714, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"536586","5144.867637","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=2552, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"540394","5164.759111","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1725, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"540402","5164.791841","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1726, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"541398","5168.764715","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1762, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"541543","5169.060175","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1766, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"543746","5176.550465","e2:da:7a:3a:3e:52","Broadcast","802.11","156","Probe Request, SN=1779, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"543759","5176.562862","e2:da:7a:3a:3e:52","Broadcast","802.11","156","Probe Request, SN=1780, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"549899","5196.617771","Google_72:72:72","Broadcast","802.11","123","Probe Request, SN=673, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"557080","5239.745878","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1777, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"557087","5239.778717","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1778, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"557429","5245.033204","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=2852, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"557443","5245.082011","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1813, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"557493","5246.004612","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1817, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"557499","5246.037022","AzureWaveTec_9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=1818, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"557587","5247.160814","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2683, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"557596","5247.194502","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2684, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"557893","5252.337630","2a:c2:dd:9c:2a:f3","Broadcast","802.11","110","Probe Request, SN=2704, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"558507","5265.076299","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=2912, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"558511","5265.094902","LiteonTechno_13:23:c1","Broadcast","802.11","110","Probe Request, SN=2913, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
